post_id,post_post_url,post_creation_time,period_key,source_type,page_name,page_profile_url,brand,attribution_confidence,reactions,comments,shares,EP,ADV,SentimentProxy,comments_export_coverage,unique_comment_authors,comment_replies_sum,Depth,depth_available,median_reply_time_minutes,ServiceScore,BES_raw
7863,https://www.facebook.com/BRACBANK/posts/pfbid0HAH6oRfirZmBaLFrNu2ftqM8Zjex8CiL35ZT2WA2RwfvdFTe6AdqsBNafrwH6qmLl,2025-10-21T12:22:14+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,620,94,14,850,15,0.08870967741935484,0.41,3,6,0,false,47.5,0.25628062641171967,1.6359700447924945
3672,https://www.facebook.com/groups/bcub.bd/permalink/3785734581730020/,2025-12-27T06:37:56+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag,10,3,0,16,1,0,1,3,0,1.3862943611198906,true,,0,0.7715555918884051
7772,https://www.facebook.com/groups/bcub.bd/permalink/3777155765921235/,2025-12-17T07:58:53+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,8,12,0,32,0,0,0,0,0,0,false,,0,0.524476134219972
7907,https://www.facebook.com/BRACBANK/posts/pfbid02UoJeStnXg9YzSv8jg6BBGXHruUQH41xXHBAQwrPTkx7Tznbi7gjXnV4nRvBhs6A3l,2025-11-09T10:31:45+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,801,29,14,901,14,0.09612983770287141,0,0,0,0,false,,0,1.5959476614258405
7974,https://www.facebook.com/BRACBANK/posts/pfbid035iApTnxzR6wgpXSnPZBic485PBVeZpKrZWPAhtJo4n1Yj1aJWRNgL7rwVhqrGBZTl,2025-12-06T04:00:59+00:00,2025-W49,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,265,94,9,480,9,0.09811320754716982,0,0,0,0,false,,0,1.4212367317561827
7519,https://www.facebook.com/BRACBANK/posts/1771097066940779:1771097066940779,2025-10-06T05:02:29+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1480,244,5,1983,6,0.3033783783783784,0.67,76,120,9.139595967450425,true,29.8,0.28906192927864066,3.0485936899295774
7835,https://www.facebook.com/BRACBANK/posts/pfbid0XoAjLmDu55pfSjFkLsUQxyFttsKt5at8Qn9Hg1NrKpHf4hwBKYzR813xmvVA9Zfdl,2025-10-16T10:00:57+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,105,15,4,147,5,0.06666666666666667,0.67,6,9,4.248495242049359,true,27.1,0.2966709214203585,1.8130419927640193
3667,https://www.facebook.com/groups/bcub.bd/permalink/3785833675053444/,2025-12-27T17:11:52+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,4,11,0,26,1,0,1,10,9,4.700480365792417,true,,0,1.338077020881501
3661,https://www.facebook.com/groups/bcub.bd/permalink/3786506241652854/,2025-12-28T14:21:08+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,90,76,2,248,3,0.05555555555555555,0.89,41,72,8.028129059431759,true,432.4,0.16463708194839635,2.353236172345152
3661,https://www.facebook.com/groups/bcub.bd/permalink/3786506241652854/,2025-12-28T14:21:08+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,90,76,2,248,3,0.05555555555555555,0.89,41,72,8.028129059431759,true,432.4,0.16463708194839635,2.353236172345152
3661,https://www.facebook.com/groups/bcub.bd/permalink/3786506241652854/,2025-12-28T14:21:08+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Bangladesh Bank,comment_tag,90,76,2,248,3,0.05555555555555555,0.89,41,72,8.028129059431759,true,432.4,0.16463708194839635,2.353236172345152
7936,https://www.facebook.com/BRACBANK/posts/pfbid0EjWLNBpEBk137pjQ1SwpBC4nKeXiHwfKTW5Bsw1Fo67nE1YSXR7AgFfd3pMyjM8zl,2025-11-24T06:15:01+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,270,11,1,295,1,0.10740740740740741,0,0,0,0,false,,0,1.0297759468531906
7741,https://www.facebook.com/groups/bcub.bd/permalink/3780250575611754/,2025-12-20T20:28:15+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Islami Bank Bangladesh,post_tag,22,7,0,36,0,-0.13636363636363635,0,0,0,0,false,,0,0.4939104141693609
7526,https://www.facebook.com/BRACBANK/posts/pfbid02NdCoMsjKsVKKmTo38P1dgPSDwJ3KncKoisHNP9tmW1Pvr7H2FSi1Yjp71Bjs7Khol,2025-10-09T07:54:32+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,112,10,9,159,9,0.1875,0,0,0,0,false,,0,1.2874180908838833
3640,https://www.facebook.com/groups/bcub.bd/permalink/3787636928206452/,2025-12-29T18:23:42+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,AB Bank,post_tag_list,0,0,0,0,0,0,0,0,0,0,false,,0,0
3640,https://www.facebook.com/groups/bcub.bd/permalink/3787636928206452/,2025-12-29T18:23:42+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag_list,0,0,0,0,0,0,0,0,0,0,false,,0,0
7843,https://www.facebook.com/BRACBANK/posts/pfbid02j3b6kH7Mii6pzuerjjpM5NMpsKTUKH9xX92EaY6fPcVX44VzmvAhQ8gu36fQxy5Bl,2025-10-15T10:15:51+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,35,0,2,41,2,0.14285714285714285,0,0,0,0,false,,0,0.8303729004761271
4168,https://www.facebook.com/primebankofficial/posts/pfbid0fY2AN2GK9gmRgJo39TfGMzNS1i2Y6a146XbSMFEssJi33RZ5oCSqUZxWDcFCHmCKl,2025-12-22T17:39:13+00:00,2025-W52,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,45,2,2,55,2,0.15555555555555556,0,0,0,0,false,,0,0.8779696557883389
7866,https://www.facebook.com/BRACBANK/videos/736625189389590/,2025-10-20T08:01:55+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1014,145,166,1802,167,0.42209072978303747,0.92,63,63,8.317766166719343,true,25.7,0.30107492057578245,3.589931797879481
3654,https://www.facebook.com/groups/bcub.bd/permalink/3787005828269562/,2025-12-28T19:20:07+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,14,3,0,20,1,0,1.33,3,2,2.484906649788,true,,0,0.9680437992387024
3654,https://www.facebook.com/groups/bcub.bd/permalink/3787005828269562/,2025-12-28T19:20:07+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Pubali Bank,comment_tag,14,3,0,20,1,0,1.33,3,2,2.484906649788,true,,0,0.9680437992387024
7871,https://www.facebook.com/BRACBANK/posts/pfbid037RDuENsUc81mhRo5fyYBEXkLPxK3whsupDtdCZx9bG9KLGDxjXhuxhqfSmmi6UANl,2025-10-19T07:18:20+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,468,21,14,552,15,0.14102564102564102,0.62,7,6,4.025351690735149,true,35.9,0.2751068636588821,2.1962492021943856
7859,https://www.facebook.com/BRACBANK/posts/pfbid02oyHLATVnLLhKZVcaUbPSwj3eJismRHUvNKHcRGv9XCS2tehne7Jmhvkt6wvPcgY2l,2025-10-22T12:10:14+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,116,2,1,123,2,0.06896551724137931,1,2,1,1.791759469228055,true,42.5,0.2634706490148382,1.2751871413452942
3646,https://www.facebook.com/groups/bcub.bd/permalink/3787696554867156/,2025-12-29T15:50:33+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,12,16,0,44,1,0,1,13,11,5.123963979403259,true,,0,1.4782234064880257
3646,https://www.facebook.com/groups/bcub.bd/permalink/3787696554867156/,2025-12-29T15:50:33+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,12,16,0,44,1,0,1,13,11,5.123963979403259,true,,0,1.4782234064880257
3646,https://www.facebook.com/groups/bcub.bd/permalink/3787696554867156/,2025-12-29T15:50:33+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,12,16,0,44,1,0,1,13,11,5.123963979403259,true,,0,1.4782234064880257
3646,https://www.facebook.com/groups/bcub.bd/permalink/3787696554867156/,2025-12-29T15:50:33+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Sonali Bank,comment_tag,12,16,0,44,1,0,1,13,11,5.123963979403259,true,,0,1.4782234064880257
7529,https://www.facebook.com/BRACBANK/posts/pfbid02G4PVXAyCeQD2mSaJZjcueLuEGjcffGtpnjaF3NA5L3YbYtF6fWqbF717G5Vc1zuel,2025-10-08T15:01:43+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,295,14,10,353,10,0.12203389830508475,0,0,0,0,false,,0,1.4026854559365198
3630,https://www.facebook.com/groups/bcub.bd/permalink/3787311081572370/,2025-12-29T18:24:49+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag_list,6,15,0,36,1,0,1,10,10,4.795790545596741,true,,0,1.3996357048481338
3630,https://www.facebook.com/groups/bcub.bd/permalink/3787311081572370/,2025-12-29T18:24:49+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,post_tag_list,6,15,0,36,1,0,1,10,10,4.795790545596741,true,,0,1.3996357048481338
3630,https://www.facebook.com/groups/bcub.bd/permalink/3787311081572370/,2025-12-29T18:24:49+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag_list,6,15,0,36,1,0,1,10,10,4.795790545596741,true,,0,1.3996357048481338
3630,https://www.facebook.com/groups/bcub.bd/permalink/3787311081572370/,2025-12-29T18:24:49+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag_list,6,15,0,36,1,0,1,10,10,4.795790545596741,true,,0,1.3996357048481338
8000,https://www.facebook.com/BRACBANK/posts/pfbid02A9aZChmx1pwkwKXqJKC8KmBMU8iA3Cy3w2Z4dQX8RebJw8g6XPNwtqcT2XXRzf7Jl,2025-12-29T13:10:05+00:00,2026-W01,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,475,114,12,739,12,0.09263157894736843,0,0,0,0,false,,0,1.5364084520536185
7919,https://www.facebook.com/BRACBANK/posts/pfbid02x6CNFbZ5JZzvVmVreo34gBLTXoL55tmkt7QdVam91hSg7XCWuX7r35JpATLPRqD5l,2025-11-18T03:00:19+00:00,2025-W47,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,212,15,6,260,6,0.14622641509433962,0,0,0,0,false,,0,1.2750393361924857
7836,https://www.facebook.com/BRACBANK/posts/pfbid02w1csuU6DM9saQT2LNA35ZmrMHxe2Ng8xJ5HLC6fWGy7ZEk9uho21rLs8c8oz2TzPl,2025-10-16T08:00:56+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3981,441,16,4911,17,0.08264255212258227,0.41,7,28,0,false,29.5,0.2898561188164983,1.9253931331186582
7982,https://www.facebook.com/BRACBANK/posts/pfbid0nNEgvF14dgLX1osyMZRGp4As1KGmuXrV4JR1a1BrayWgACoXFxRcUtHUQmjX8q5fl,2025-12-14T03:30:45+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2767,122,15,3056,15,0.050957715937838814,0,0,0,0,false,,0,1.776131343309825
7828,https://www.facebook.com/groups/bcub.bd/permalink/3773186492984829/,2025-12-15T15:22:45+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,American Express,post_tag_list,10,7,0,24,0,0,0,0,0,0,false,,0,0.48283137373023005
7828,https://www.facebook.com/groups/bcub.bd/permalink/3773186492984829/,2025-12-15T15:22:45+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,post_tag_list,10,7,0,24,0,0,0,0,0,0,false,,0,0.48283137373023005
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
3701,https://www.facebook.com/groups/bcub.bd/permalink/3783079128662232/,2025-12-25T07:39:47+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Midland Bank,comment_tag,22,41,0,104,1,0,0.9,26,22,6.431331081933479,true,,0,1.8014231509256393
7654,https://www.facebook.com/groups/bcub.bd/permalink/3781458015491010/,2025-12-23T19:42:27+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,1,7,0,15,1,0,1,3,9,3.6888794541139367,true,,0,1.1078496625650467
3793,https://www.facebook.com/primebankofficial/posts/pfbid02PbLYgp2PDRFbKCZNSjNM66NE9U7zdWhCP9nfXeu4B4WPhNZp6Zkuw94pwZLRvTjpl,2025-10-27T04:00:19+00:00,2025-W44,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,92,9,9,137,9,0.06521739130434782,0,0,0,0,false,,0,1.2224311583289116
7935,https://www.facebook.com/BRACBANK/posts/pfbid02Eta372CTeVwvsMS52983w4d3yEqwN15jsVb7CwHZJZsYWrCorNcdRvGSPpaJDHmDl,2025-11-24T08:00:19+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,371,19,4,421,4,0.11590296495956873,0,0,0,0,false,,0,1.2692044173280708
7751,https://www.facebook.com/groups/bcub.bd/permalink/3779849088985236/,2025-12-20T08:08:32+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,post_tag,45,34,0,113,0,0,0,0,0,0,false,,0,0.7104297672591743
7997,https://www.facebook.com/BRACBANK/posts/pfbid02xjsdtHJDkYFVP4ZErzn7dD7G7tkdDCLnDBxfFtuXt3RbjKn3SJfGkfTpmuyvmMtcl,2025-12-20T09:00:01+00:00,2025-W51,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3823,230,35,4388,35,0.05179178655506147,0,0,0,0,false,,0,1.9928594164387283
7864,https://www.facebook.com/BRACBANK/posts/pfbid0GTS94s37V6B87H4y2v9ecyaq1zz9XG5QQhLkEG27AmgkdG2Ga6FXvjvyvFmUM6TVl,2025-10-21T04:35:56+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2166,118,24,2474,25,0.05678670360110803,0.7,42,46,7.611347717403621,true,17.7,0.33550082120801294,3.035621285906848
7846,https://www.facebook.com/BRACBANK/posts/pfbid02pTTYvkDdrXcnk43n9Q9pDCECijbwgKXwkTN8gjdKDs9nT6KwHajB2yPHj5ctMG8el,2025-10-15T03:01:00+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,529,20,14,611,15,0.1323251417769376,0.3,4,3,0,false,39.9,0.267717129647988,1.6034989558939314
3730,https://www.facebook.com/reel/1193199792866419/,2025-10-06T16:00:49+00:00,2025-W41,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,67,1,1,72,1,0.08955223880597014,0,0,0,0,false,,0,0.8135416358663373
7998,https://www.facebook.com/BRACBANK/posts/pfbid02sWbdGi3BWSyvZzvnrBBGFV1rt75MkA44TVLnwikcWrDjjpU1yrnGTGLaFuL2d5uql,2025-12-30T04:00:06+00:00,2026-W01,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,136,25,0,186,0,0.0661764705882353,0,0,0,0,false,,0,0.8078280572340704
3764,https://www.facebook.com/primebankofficial/posts/pfbid032ntjNiZv5r7ziXV5xCgD9cvAHv5TenWZNAZCtuUW8Jdv6dtvCeuJMC44wuACyfsgl,2025-11-09T11:00:17+00:00,2025-W45,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,0,17,6,52,6,0,0,0,0,0,false,,0,0.9847258168438809
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Pubali Bank,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
3657,https://www.facebook.com/groups/bcub.bd/permalink/3786840374952774/,2025-12-28T14:36:30+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,37,72,2,187,3,0,0.96,30,81,7.8407064517494,true,38.3,0.27053704400121625,2.2794116910110627
7946,https://www.facebook.com/BRACBANK/posts/pfbid0GUCUkHKXyyvreLR5QHZ5Q12bQjRCX5Y5ePPiFfUrKff27H5hAekL8iyrnet2j1G8l,2025-12-02T12:09:47+00:00,2025-W49,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,346,28,12,438,12,0.18786127167630057,0,0,0,0,false,,0,1.4914162285402883
3804,https://www.facebook.com/primebankofficial/posts/pfbid02UhWrrSsAxJjnN2PcEgQCshFgTxGT1rjaJJEoPSgB9uBYQcWDSgwUZ4SYoZp6BZRxl,2025-11-17T07:00:30+00:00,2025-W47,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,129,8,8,169,8,0.05426356589147287,0,0,0,0,false,,0,1.228806929086799
7928,https://www.facebook.com/BRACBANK/posts/pfbid029nPiwPMfukzG6vwCLViowBikXRV5dh82sPBJryWWZq4WyybVw61B13yiE1hYmj9Fl,2025-11-27T08:00:20+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,788,124,20,1096,20,0.07614213197969544,0,0,0,0,false,,0,1.6856044027788626
7547,https://www.facebook.com/groups/bcub.bd/permalink/3788230508147094/,2025-12-30T08:02:37+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,American Express,post_tag,1,14,0,29,1,0,1,7,13,4.718498871295095,true,,0,1.3565838740555767
3680,https://www.facebook.com/groups/bcub.bd/permalink/3785126228457522/,2025-12-26T20:56:57+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Rupali Bank,post_tag,3,6,0,15,0,0,1,2,9,3.4011973816621555,true,,0,0.9260679155852904
3773,https://www.facebook.com/primebankofficial/posts/pfbid0fxGKunBBQoAYoDN6c2ssTzDuymdHJ5Ag62V2yibME8P7STuDDsvYCgARrGzrj3djl,2025-10-12T15:31:04+00:00,2025-W41,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,7809,938,69,9892,69,0.10372646945831733,0,0,0,0,false,,0,2.2659407200187665
3656,https://www.facebook.com/groups/bcub.bd/permalink/3786989714937840/,2025-12-28T18:07:45+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,6,3,0,12,0,0,1,3,0,1.3862943611198906,true,,0,0.5926865577872141
7944,https://www.facebook.com/BRACBANK/posts/pfbid034RUDBw63ZymUtcFnK3BGJ8aPxSyKsKpkYe9cM23ZdY9t8MnFGGED1qAkWTWAoVNGl,2025-12-03T05:59:55+00:00,2025-W49,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,659,69,41,920,41,0.19119878603945373,0,0,0,0,false,,0,1.8382725042087784
7705,https://www.facebook.com/groups/bcub.bd/permalink/3778021359168009/,2025-12-21T06:56:14+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,7,11,0,29,0,0,0,0,0,0,false,,0,0.5101796072493233
7743,https://www.facebook.com/groups/bcub.bd/permalink/3780353968934748/,2025-12-20T20:27:48+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag_list,91,73,2,243,2,0.01098901098901099,0,0,0,0,false,,0,1.0481438453737562
7743,https://www.facebook.com/groups/bcub.bd/permalink/3780353968934748/,2025-12-20T20:27:48+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,post_tag_list,91,73,2,243,2,0.01098901098901099,0,0,0,0,false,,0,1.0481438453737562
7743,https://www.facebook.com/groups/bcub.bd/permalink/3780353968934748/,2025-12-20T20:27:48+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag_list,91,73,2,243,2,0.01098901098901099,0,0,0,0,false,,0,1.0481438453737562
7957,https://www.facebook.com/BRACBANK/posts/pfbid0cU7sWpMrCD3bToqtj7KTjzigbh8eNsJ9XRoX8hfbLhpixqo67SZdUGD7dFrfwCT5l,2025-12-11T13:10:06+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,104,14,2,138,2,0.09615384615384616,0,0,0,0,false,,0,0.9935473938570717
7950,https://www.facebook.com/BRACBANK/posts/pfbid0JBUFiWNfsSEYNnW6osF4FUYHfUyTaHivhHrEeBfVGwnDCK8jtsQAxcTS3gAJX4ETl,2025-11-30T14:00:07+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,738,119,16,1024,16,0.14227642276422764,0,0,0,0,false,,0,1.6563066005145992
7806,https://www.facebook.com/groups/bcub.bd/permalink/3774461372857341/,2025-12-15T15:27:45+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag,1,4,0,9,0,0,0,0,0,0,false,,0,0.34538776394910686
7966,https://www.facebook.com/BRACBANK/posts/pfbid02qSgfWwhYKPxKD2y9RhjsDWy6c8CxuitoX8AnV2Xb55iFHJdaZP7JTy4QEoX5YtwQl,2025-12-09T09:11:08+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,134,21,2,182,2,0.08955223880597014,0,0,0,0,false,,0,1.0324886642419246
